,Geo_FIPS,Census Tract #,Median Contract Rent,Median Monthly Housing Costs,Total Renter Housing Units,"less than $20,000","20,000 to 34,999","35,000 To 49,999","50,000 To 74,999","less than 20,000 proportion","20,000 to 34,999 proportion","35,000 To 49,999 proportion","50,000 To 74,999 proportion",STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Housing Burden Index
1126,06037403316,Census Tract 4033.16,1602.0,1913.0,627,125,165,11,79,0.19936204146730463,0.2631578947368421,0.017543859649122806,0.12599681020733652,06,037,403316,1400000US06037403316,06037403316,4033.16,CT,2930755,0,"POLYGON ((-117.811666 34.027667, -117.811207 34.028796, -117.810878 34.029426, -117.810764 34.029647, -117.809942 34.030992999999995, -117.809752 34.030908, -117.802444 34.04097, -117.801631 34.042876, -117.798119 34.040512, -117.796761 34.039082, -117.794731 34.037791999999996, -117.79377 34.037407, -117.792479 34.037076, -117.785177 34.032427999999996, -117.785173 34.027266, -117.782444 34.026039, -117.782079 34.025875, -117.781671 34.025691, -117.78649300000001 34.025217999999995, -117.787845 34.025436, -117.793847 34.027328, -117.796072 34.027642, -117.798619 34.02756, -117.809166 34.02446, -117.811512 34.023275999999996, -117.81311099999999 34.022045999999996, -117.811666 34.027667))",19.1
1127,06037403317,Census Tract 4033.17,1830.0,2007.0,195,10,65,0,20,0.05128205128205128,0.3333333333333333,0.0,0.10256410256410256,06,037,403317,1400000US06037403317,06037403317,4033.17,CT,3839650,0,"POLYGON ((-117.798119 34.040512, -117.79600500000001 34.045006, -117.79592099999999 34.048019, -117.795433 34.049057, -117.79261 34.050911, -117.786675 34.047503999999996, -117.781013 34.047077, -117.777283 34.047638, -117.77548999999999 34.046352, -117.773522 34.046197, -117.77074400000001 34.043568, -117.77134699999999 34.043071999999995, -117.773247 34.038754, -117.775604 34.039370999999996, -117.779572 34.038292, -117.780495 34.037357, -117.780708 34.036327, -117.778244 34.035446, -117.776848 34.032185, -117.774902 34.029151999999996, -117.772209 34.028873, -117.771919 34.028301, -117.770891 34.023796, -117.778374 34.025912999999996, -117.781671 34.025691, -117.782079 34.025875, -117.782444 34.026039, -117.785173 34.027266, -117.785177 34.032427999999996, -117.792479 34.037076, -117.79377 34.037407, -117.794731 34.037791999999996, -117.796761 34.039082, -117.798119 34.040512))",20.1
1128,06037403318,Census Tract 4033.18,1695.0,1951.0,456,19,58,120,62,0.041666666666666664,0.12719298245614036,0.2631578947368421,0.13596491228070176,06,037,403318,1400000US06037403318,06037403318,4033.18,CT,3368572,0,"POLYGON ((-117.780495 34.037357, -117.779572 34.038292, -117.775604 34.039370999999996, -117.773247 34.038754, -117.77134699999999 34.043071999999995, -117.77074400000001 34.043568, -117.769305 34.042214, -117.761664 34.035171, -117.749906 34.024122, -117.748865 34.023143, -117.745417 34.020024, -117.76769 34.023506, -117.769547 34.02359, -117.770891 34.023796, -117.771919 34.028301, -117.772209 34.028873, -117.774902 34.029151999999996, -117.776848 34.032185, -117.778244 34.035446, -117.780708 34.036327, -117.780495 34.037357))",12.6
1129,06037403319,Census Tract 4033.19,1709.0,1832.0,549,84,60,113,127,0.15300546448087432,0.1092896174863388,0.2058287795992714,0.23132969034608378,06,037,403319,1400000US06037403319,06037403319,4033.19,CT,2224163,9919,"POLYGON ((-117.823193 34.010101999999996, -117.820513 34.012775999999995, -117.814101 34.020994, -117.81311099999999 34.022045999999996, -117.811512 34.023275999999996, -117.806899 34.016534, -117.806667 34.014086, -117.806735 34.013524, -117.807458 34.011164, -117.80787 34.009507, -117.808159 34.00674, -117.808483 34.005604999999996, -117.810977 34.001033, -117.814661 34.002492, -117.818379 34.003999, -117.821057 34.005902, -117.821157 34.006015999999995, -117.821688 34.006667, -117.822847 34.008704, -117.823193 34.010101999999996))",14.1
1130,06037403320,Census Tract 4033.20,2102.0,2164.0,246,0,26,36,27,0.0,0.10569105691056911,0.14634146341463414,0.10975609756097561,06,037,403320,1400000US06037403320,06037403320,4033.20,CT,3919675,0,"POLYGON ((-117.808483 34.005604999999996, -117.808159 34.00674, -117.80787 34.009507, -117.807458 34.011164, -117.804011 34.010386, -117.799165 34.013068, -117.798326 34.015755999999996, -117.796925 34.016281, -117.796963 34.016932, -117.79355100000001 34.016604, -117.791764 34.014883, -117.790528 34.015111, -117.788241 34.010056999999996, -117.786617 34.009766, -117.779152 34.006335, -117.779771 34.00475, -117.785062 34.004809, -117.78517 34.004625, -117.79111 33.994676999999996, -117.797856 33.995979999999996, -117.803168 33.997054999999996, -117.806545 33.999165999999995, -117.810977 34.001033, -117.808483 34.005604999999996))",11.8
1131,06037403321,Census Tract 4033.21,2075.0,2131.0,502,87,103,6,30,0.17330677290836655,0.2051792828685259,0.01195219123505976,0.05976095617529881,06,037,403321,1400000US06037403321,06037403321,4033.21,CT,6701506,1698,"POLYGON ((-117.809166 34.02446, -117.798619 34.02756, -117.796072 34.027642, -117.793847 34.027328, -117.787845 34.025436, -117.78649300000001 34.025217999999995, -117.781671 34.025691, -117.778374 34.025912999999996, -117.770891 34.023796, -117.769547 34.02359, -117.76769 34.023506, -117.767752 34.019428999999995, -117.76722699999999 34.013567, -117.767045 34.011192, -117.767483 34.004611, -117.769921 34.004639, -117.779771 34.00475, -117.779152 34.006335, -117.786617 34.009766, -117.788241 34.010056999999996, -117.790528 34.015111, -117.791764 34.014883, -117.79355100000001 34.016604, -117.796963 34.016932, -117.796925 34.016281, -117.798326 34.015755999999996, -117.799165 34.013068, -117.804011 34.010386, -117.807458 34.011164, -117.806735 34.013524, -117.806667 34.014086, -117.806899 34.016534, -117.811512 34.023275999999996, -117.809166 34.02446))",13.2
1132,06037403322,Census Tract 4033.22,1962.0,2137.0,301,18,26,29,14,0.059800664451827246,0.08637873754152824,0.09634551495016612,0.046511627906976744,06,037,403322,1400000US06037403322,06037403322,4033.22,CT,2319595,0,"POLYGON ((-117.844739 34.000526, -117.835129 34.001796, -117.833457 34.002196, -117.830681 34.003639, -117.831575 34.002888999999996, -117.834255 34.001433999999996, -117.832123 34.001033, -117.83577700000001 33.999545, -117.836026 33.997276, -117.835343 33.995688, -117.83234999999999 33.994071, -117.830764 33.993474, -117.829852 33.99217, -117.82609 33.989157, -117.824382 33.986816, -117.827044 33.984972, -117.829381 33.982853999999996, -117.830662 33.981367, -117.837695 33.983903, -117.842656 33.984311999999996, -117.842906 33.986548, -117.842614 33.990276, -117.841919 33.993103, -117.842273 33.995399, -117.842995 33.99794, -117.84423100000001 33.999905, -117.844739 34.000526))",20.2
1133,06037403323,Census Tract 4033.23,2415.0,2275.0,513,0,38,28,109,0.0,0.07407407407407407,0.05458089668615984,0.2124756335282651,06,037,403323,1400000US06037403323,06037403323,4033.23,CT,3016449,0,"POLYGON ((-117.83577700000001 33.999545, -117.832123 34.001033, -117.834255 34.001433999999996, -117.831575 34.002888999999996, -117.830681 34.003639, -117.827587 34.006008, -117.823193 34.010101999999996, -117.822847 34.008704, -117.821688 34.006667, -117.821157 34.006015999999995, -117.821057 34.005902, -117.818379 34.003999, -117.814661 34.002492, -117.810977 34.001033, -117.813424 33.996745, -117.815279 33.993895, -117.816908 33.992219999999996, -117.817641 33.991549, -117.824382 33.986816, -117.82609 33.989157, -117.829852 33.99217, -117.830764 33.993474, -117.83234999999999 33.994071, -117.835343 33.995688, -117.836026 33.997276, -117.83577700000001 33.999545))",13.9
1134,06037403324,Census Tract 4033.24,1739.0,2204.0,459,11,110,78,38,0.023965141612200435,0.23965141612200436,0.16993464052287582,0.08278867102396514,06,037,403324,1400000US06037403324,06037403324,4033.24,CT,9353225,1467,"POLYGON ((-117.837791 33.967579, -117.834757 33.968129, -117.833631 33.969314, -117.835166 33.96919, -117.836462 33.974236999999995, -117.83705499999999 33.974682, -117.83411699999999 33.977517, -117.830662 33.981367, -117.829381 33.982853999999996, -117.827044 33.984972, -117.824382 33.986816, -117.817641 33.991549, -117.816908 33.992219999999996, -117.815279 33.993895, -117.813424 33.996745, -117.810977 34.001033, -117.806545 33.999165999999995, -117.803168 33.997054999999996, -117.797856 33.995979999999996, -117.79111 33.994676999999996, -117.802539 33.975550999999996, -117.802469 33.970076, -117.807121 33.970580999999996, -117.814617 33.969500000000004, -117.81585 33.968498, -117.81778800000001 33.967335999999996, -117.82325 33.965185, -117.830124 33.959887, -117.830883 33.960998, -117.832674 33.962829, -117.833898 33.963782, -117.831594 33.964265999999995, -117.836497 33.967254, -117.837791 33.967579))",14.4
1135,06037403325,Census Tract 4033.25,2229.0,2298.0,386,0,17,30,51,0.0,0.04404145077720207,0.07772020725388601,0.13212435233160622,06,037,403325,1400000US06037403325,06037403325,4033.25,CT,15704653,0,"POLYGON ((-117.865024 33.949994, -117.860267 33.957338, -117.85792599999999 33.959137999999996, -117.854851 33.960661, -117.853116 33.962159, -117.848834 33.968371999999995, -117.843209 33.975372, -117.842119 33.977149, -117.841555 33.979392, -117.841574 33.980875999999995, -117.842656 33.984311999999996, -117.837695 33.983903, -117.830662 33.981367, -117.83411699999999 33.977517, -117.83705499999999 33.974682, -117.836462 33.974236999999995, -117.835166 33.96919, -117.833631 33.969314, -117.834757 33.968129, -117.837791 33.967579, -117.836497 33.967254, -117.831594 33.964265999999995, -117.833898 33.963782, -117.832674 33.962829, -117.830883 33.960998, -117.830124 33.959887, -117.82325 33.965185, -117.81778800000001 33.967335999999996, -117.81585 33.968498, -117.814617 33.969500000000004, -117.807121 33.970580999999996, -117.802469 33.970076, -117.802445 33.968308, -117.793667 33.968135, -117.79358500000001 33.957895, -117.793578 33.95379, -117.783287 33.946411, -117.790145 33.946524, -117.79153600000001 33.946602, -117.849619 33.946867, -117.85197 33.946873, -117.868374 33.945935999999996, -117.865024 33.949994))",15.3
1136,06037403401,Census Tract 4034.01,2359.0,2100.0,314,13,0,50,33,0.041401273885350316,0.0,0.1592356687898089,0.10509554140127389,06,037,403401,1400000US06037403401,06037403401,4034.01,CT,2291795,0,"POLYGON ((-117.883596 34.014874999999996, -117.882337 34.013867, -117.881069 34.016662, -117.879237 34.018482999999996, -117.876446 34.019628, -117.873338 34.022138, -117.869908 34.023099, -117.868894 34.023714999999996, -117.868096 34.023629, -117.868292 34.025203, -117.86621099999999 34.022484999999996, -117.86585600000001 34.020354, -117.864258 34.016038, -117.858702 34.009841, -117.863254 34.007259999999995, -117.869335 34.003979, -117.871543 34.003045, -117.87279 34.002645, -117.87385499999999 34.003914, -117.873892 34.009873, -117.873904 34.011610999999995, -117.86932999999999 34.011632999999996, -117.86788 34.015693, -117.870571 34.017282, -117.87279 34.015498, -117.874044 34.014509, -117.87481 34.013988999999995, -117.879031 34.011905999999996, -117.880053 34.013416, -117.883047 34.013216, -117.883596 34.014874999999996))",20.6
1137,06037403402,Census Tract 4034.02,2343.0,1981.0,210,17,40,21,44,0.08095238095238096,0.19047619047619047,0.1,0.20952380952380953,06,037,403402,1400000US06037403402,06037403402,4034.02,CT,1737212,0,"POLYGON ((-117.865156 34.020669999999996, -117.85750999999999 34.022781, -117.85208399999999 34.023938, -117.84809899999999 34.024744999999996, -117.847661 34.020941, -117.846358 34.017728999999996, -117.848303 34.016701, -117.849661 34.015768, -117.85192599999999 34.014132, -117.85435 34.01243, -117.858702 34.009841, -117.864258 34.016038, -117.86585600000001 34.020354, -117.865156 34.020669999999996))",16.6
1138,06037403403,Census Tract 4034.03,1960.0,2100.0,173,0,10,10,32,0.0,0.057803468208092484,0.057803468208092484,0.18497109826589594,06,037,403403,1400000US06037403403,06037403403,4034.03,CT,3747912,0,"POLYGON ((-117.859681 34.03579, -117.859644 34.03794, -117.857544 34.038275, -117.85123 34.041809, -117.847498 34.042975999999996, -117.844518 34.041402, -117.84214 34.039395, -117.83921 34.040037999999996, -117.834193 34.040711, -117.82865699999999 34.041567, -117.828496 34.040967, -117.82793699999999 34.039038999999995, -117.828719 34.037627, -117.824606 34.037614999999995, -117.825101 34.036626999999996, -117.825095 34.035171999999996, -117.825118 34.034318999999996, -117.825245 34.034335999999996, -117.825299 34.034136, -117.825347 34.034003999999996, -117.825199 34.034003, -117.826412 34.032224, -117.828132 34.030944999999996, -117.833835 34.028403, -117.835645 34.027446999999995, -117.83713399999999 34.025476, -117.839299 34.021073, -117.840405 34.020261999999995, -117.841704 34.019436, -117.846358 34.017728999999996, -117.847661 34.020941, -117.84809899999999 34.024744999999996, -117.841868 34.026053, -117.840254 34.027184999999996, -117.842063 34.028411999999996, -117.844421 34.031870999999995, -117.845505 34.035576, -117.846519 34.035233999999996, -117.845741 34.033305, -117.847444 34.032939, -117.84905499999999 34.036268, -117.852586 34.036609999999996, -117.859389 34.032712, -117.860886 34.033043, -117.859681 34.03579))",13.3
1139,06037403404,Census Tract 4034.04,2795.0,2519.0,73,5,5,10,6,0.0684931506849315,0.0684931506849315,0.136986301369863,0.0821917808219178,06,037,403404,1400000US06037403404,06037403404,4034.04,CT,2389804,1424,"POLYGON ((-117.868292 34.025203, -117.863322 34.027749, -117.862521 34.030125, -117.861391 34.029773999999996, -117.85998599999999 34.030845, -117.859389 34.032712, -117.852586 34.036609999999996, -117.84905499999999 34.036268, -117.847444 34.032939, -117.845741 34.033305, -117.846519 34.035233999999996, -117.845505 34.035576, -117.844421 34.031870999999995, -117.842063 34.028411999999996, -117.840254 34.027184999999996, -117.841868 34.026053, -117.84809899999999 34.024744999999996, -117.85208399999999 34.023938, -117.85750999999999 34.022781, -117.865156 34.020669999999996, -117.86585600000001 34.020354, -117.86621099999999 34.022484999999996, -117.868292 34.025203))",10.6
1140,06037403405,Census Tract 4034.05,1847.0,2308.0,79,0,18,0,0,0.0,0.22784810126582278,0.0,0.0,06,037,403405,1400000US06037403405,06037403405,4034.05,CT,3498214,0,"POLYGON ((-117.86192199999999 34.053079, -117.859132 34.053241, -117.858887 34.053202, -117.858718 34.053256999999995, -117.852456 34.053469, -117.852529 34.053599, -117.852559 34.054046, -117.85157 34.054825, -117.850916 34.056039, -117.850984 34.0568, -117.849433 34.056425, -117.848393 34.056872, -117.847249 34.05807, -117.846411 34.058519, -117.845454 34.058512, -117.844858 34.058792, -117.844052 34.058923, -117.843693 34.059172, -117.843221 34.059232, -117.843808 34.058403, -117.84294299999999 34.058048, -117.841883 34.058124, -117.84045499999999 34.058028, -117.83796 34.057860999999995, -117.834366 34.059813999999996, -117.826084 34.062405999999996, -117.825032 34.060348, -117.829894 34.058282, -117.829047 34.056619999999995, -117.834119 34.054429, -117.834298 34.051356, -117.834203 34.04701, -117.834193 34.040711, -117.83921 34.040037999999996, -117.84214 34.039395, -117.844518 34.041402, -117.847498 34.042975999999996, -117.848243 34.043782, -117.850518 34.049008, -117.851947 34.050348, -117.85413 34.050837, -117.858108 34.050145, -117.861327 34.051294, -117.86279400000001 34.051975, -117.86192199999999 34.053079))",16.7
1141,06037403406,Census Tract 4034.06,1826.0,1964.0,303,33,21,63,20,0.10891089108910891,0.06930693069306931,0.2079207920792079,0.066006600660066,06,037,403406,1400000US06037403406,06037403406,4034.06,CT,1261306,0,"POLYGON ((-117.861327 34.051294, -117.858108 34.050145, -117.85413 34.050837, -117.851947 34.050348, -117.850518 34.049008, -117.848243 34.043782, -117.847498 34.042975999999996, -117.85123 34.041809, -117.857544 34.038275, -117.859644 34.03794, -117.861595 34.041699, -117.860685 34.044633, -117.861929 34.049925, -117.861327 34.051294))",21.2
1142,06037403407,Census Tract 4034.07,2179.0,2820.0,31,7,0,0,0,0.22580645161290322,0.0,0.0,0.0,06,037,403407,1400000US06037403407,06037403407,4034.07,CT,4724953,0,"POLYGON ((-117.889565 34.029617, -117.888949 34.043079, -117.888921 34.043481, -117.884152 34.043681, -117.881657 34.044906, -117.88027199999999 34.045618, -117.875169 34.048238, -117.872064 34.048307, -117.867024 34.046603999999995, -117.863006 34.051702, -117.86279400000001 34.051975, -117.861327 34.051294, -117.861929 34.049925, -117.860685 34.044633, -117.861595 34.041699, -117.859644 34.03794, -117.859681 34.03579, -117.860886 34.033043, -117.859389 34.032712, -117.85998599999999 34.030845, -117.861391 34.029773999999996, -117.862521 34.030125, -117.863322 34.027749, -117.868292 34.025203, -117.869525 34.026404, -117.870082 34.027446999999995, -117.87108599999999 34.029, -117.875237 34.031324, -117.874375 34.03402, -117.874851 34.035309, -117.88323199999999 34.033977, -117.885512 34.032854, -117.88748799999999 34.03138, -117.88904600000001 34.029965, -117.889565 34.029617))",12.0
