Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012
6037408505,14000US06037408505,Census Tract 4085.05,"Census Tract 4085.05, Los Angeles County, California",ca,140,0,ACSSF,5120,,,,,6,37,,,,408505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,802,802,0,0,13,0,0,0,0,0,0,98.4,98.4,0,0,1.6,0,0,0,0,0,0
6037408623,14000US06037408623,Census Tract 4086.23,"Census Tract 4086.23, Los Angeles County, California",ca,140,0,ACSSF,5121,,,,,6,37,,,,408623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,707,608,99,0,164,55,0,0,109,0,0,68.31,58.74,9.57,0,15.85,5.31,0,0,10.53,0,0
6037408624,14000US06037408624,Census Tract 4086.24,"Census Tract 4086.24, Los Angeles County, California",ca,140,0,ACSSF,5122,,,,,6,37,,,,408624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,1005,954,51,0,10,0,0,19,0,4,0,96.82,91.91,4.91,0,0.96,0,0,1.83,0,0.39,0
6037408625,14000US06037408625,Census Tract 4086.25,"Census Tract 4086.25, Los Angeles County, California",ca,140,0,ACSSF,5123,,,,,6,37,,,,408625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,1315,1269,46,0,39,19,10,0,0,0,0,95.08,91.76,3.33,0,2.82,1.37,0.72,0,0,0,0
6037408626,14000US06037408626,Census Tract 4086.26,"Census Tract 4086.26, Los Angeles County, California",ca,140,0,ACSSF,5124,,,,,6,37,,,,408626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,905,866,39,25,351,44,49,0,185,0,0,58.05,55.55,2.5,1.6,22.51,2.82,3.14,0,11.87,0,0
6037408627,14000US06037408627,Census Tract 4086.27,"Census Tract 4086.27, Los Angeles County, California",ca,140,0,ACSSF,5125,,,,,6,37,,,,408627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,938,915,23,0,0,0,0,0,0,13,6,98.01,95.61,2.4,0,0,0,0,0,0,1.36,0.63
6037408628,14000US06037408628,Census Tract 4086.28,"Census Tract 4086.28, Los Angeles County, California",ca,140,0,ACSSF,5126,,,,,6,37,,,,408628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,1483,1101,382,11,102,69,18,0,233,12,0,76.92,57.11,19.81,0.57,5.29,3.58,0.93,0,12.09,0.62,0
6037408629,14000US06037408629,Census Tract 4086.29,"Census Tract 4086.29, Los Angeles County, California",ca,140,0,ACSSF,5127,,,,,6,37,,,,408629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,970,755,215,0,9,0,0,0,17,6,0,96.81,75.35,21.46,0,0.9,0,0,0,1.7,0.6,0
6037408630,14000US06037408630,Census Tract 4086.30,"Census Tract 4086.30, Los Angeles County, California",ca,140,0,ACSSF,5128,,,,,6,37,,,,408630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,576,559,17,0,0,0,0,0,6,0,0,98.97,96.05,2.92,0,0,0,0,0,1.03,0,0
6037408631,14000US06037408631,Census Tract 4086.31,"Census Tract 4086.31, Los Angeles County, California",ca,140,0,ACSSF,5129,,,,,6,37,,,,408631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,1427,1418,9,0,0,0,0,0,0,0,0,100,99.37,0.63,0,0,0,0,0,0,0,0
6037408703,14000US06037408703,Census Tract 4087.03,"Census Tract 4087.03, Los Angeles County, California",ca,140,0,ACSSF,5130,,,,,6,37,,,,408703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013,1997,16,0,0,0,0,0,0,0,0,100,99.21,0.79,0,0,0,0,0,0,0,0
6037408704,14000US06037408704,Census Tract 4087.04,"Census Tract 4087.04, Los Angeles County, California",ca,140,0,ACSSF,5131,,,,,6,37,,,,408704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,767,732,35,9,86,18,69,20,125,23,0,68.67,65.53,3.13,0.81,7.7,1.61,6.18,1.79,11.19,2.06,0
6037408705,14000US06037408705,Census Tract 4087.05,"Census Tract 4087.05, Los Angeles County, California",ca,140,0,ACSSF,5132,,,,,6,37,,,,408705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,1501,1489,12,0,6,17,37,5,31,8,0,93.52,92.77,0.75,0,0.37,1.06,2.31,0.31,1.93,0.5,0
6037408706,14000US06037408706,Census Tract 4087.06,"Census Tract 4087.06, Los Angeles County, California",ca,140,0,ACSSF,5133,,,,,6,37,,,,408706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,497,488,9,6,0,0,0,0,0,0,6,97.64,95.87,1.77,1.18,0,0,0,0,0,0,1.18
6037408722,14000US06037408722,Census Tract 4087.22,"Census Tract 4087.22, Los Angeles County, California",ca,140,0,ACSSF,5134,,,,,6,37,,,,408722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,1266,1168,98,0,8,42,0,7,0,0,0,95.69,88.28,7.41,0,0.6,3.17,0,0.53,0,0,0
6037408723,14000US06037408723,Census Tract 4087.23,"Census Tract 4087.23, Los Angeles County, California",ca,140,0,ACSSF,5135,,,,,6,37,,,,408723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,818,801,17,0,0,0,0,0,0,12,0,98.55,96.51,2.05,0,0,0,0,0,0,1.45,0
6037408724,14000US06037408724,Census Tract 4087.24,"Census Tract 4087.24, Los Angeles County, California",ca,140,0,ACSSF,5136,,,,,6,37,,,,408724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,99,80,19,59,259,185,141,74,777,1,0,6.21,5.02,1.19,3.7,16.24,11.6,8.84,4.64,48.71,0.06,0
6037408800,14000US06037408800,Census Tract 4088,"Census Tract 4088, Los Angeles County, California",ca,140,0,ACSSF,5137,,,,,6,37,,,,408800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688,458,412,46,69,135,162,165,197,502,0,0,27.13,24.41,2.73,4.09,8,9.6,9.77,11.67,29.74,0,0
6037430002,14000US06037430002,Census Tract 4300.02,"Census Tract 4300.02, Los Angeles County, California",ca,140,0,ACSSF,5138,,,,,6,37,,,,430002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656,1987,1242,745,44,46,84,88,133,168,106,0,74.81,46.76,28.05,1.66,1.73,3.16,3.31,5.01,6.33,3.99,0
6037430003,14000US06037430003,Census Tract 4300.03,"Census Tract 4300.03, Los Angeles County, California",ca,140,0,ACSSF,5139,,,,,6,37,,,,430003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,1607,1607,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
6037430101,14000US06037430101,Census Tract 4301.01,"Census Tract 4301.01, Los Angeles County, California",ca,140,0,ACSSF,5140,,,,,6,37,,,,430101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,808,643,165,42,199,122,162,176,418,0,0,41.93,33.37,8.56,2.18,10.33,6.33,8.41,9.13,21.69,0,0
6037430102,14000US06037430102,Census Tract 4301.02,"Census Tract 4301.02, Los Angeles County, California",ca,140,0,ACSSF,5141,,,,,6,37,,,,430102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,1017,962,55,0,53,30,40,38,82,0,0,80.71,76.35,4.37,0,4.21,2.38,3.17,3.02,6.51,0,0
6037430200,14000US06037430200,Census Tract 4302,"Census Tract 4302, Los Angeles County, California",ca,140,0,ACSSF,5142,,,,,6,37,,,,430200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,386,377,9,0,0,0,10,30,93,0,0,74.37,72.64,1.73,0,0,0,1.93,5.78,17.92,0,0
6037430301,14000US06037430301,Census Tract 4303.01,"Census Tract 4303.01, Los Angeles County, California",ca,140,0,ACSSF,5143,,,,,6,37,,,,430301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,1545,1480,65,21,15,5,7,0,8,0,0,96.5,92.44,4.06,1.31,0.94,0.31,0.44,0,0.5,0,0
6037430302,14000US06037430302,Census Tract 4303.02,"Census Tract 4303.02, Los Angeles County, California",ca,140,0,ACSSF,5144,,,,,6,37,,,,430302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,1863,1720,143,138,80,97,108,52,11,0,0,79.31,73.22,6.09,5.87,3.41,4.13,4.6,2.21,0.47,0,0
6037430400,14000US06037430400,Census Tract 4304,"Census Tract 4304, Los Angeles County, California",ca,140,0,ACSSF,5145,,,,,6,37,,,,430400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,1532,1478,54,24,29,0,16,6,0,0,0,95.33,91.97,3.36,1.49,1.8,0,1,0.37,0,0,0
6037430501,14000US06037430501,Census Tract 4305.01,"Census Tract 4305.01, Los Angeles County, California",ca,140,0,ACSSF,5146,,,,,6,37,,,,430501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,1781,1704,77,29,37,27,15,7,0,0,0,93.93,89.87,4.06,1.53,1.95,1.42,0.79,0.37,0,0,0
6037430502,14000US06037430502,Census Tract 4305.02,"Census Tract 4305.02, Los Angeles County, California",ca,140,0,ACSSF,5147,,,,,6,37,,,,430502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325,2250,1980,270,146,204,291,367,67,0,0,0,67.67,59.55,8.12,4.39,6.14,8.75,11.04,2.02,0,0,0
6037430600,14000US06037430600,Census Tract 4306,"Census Tract 4306, Los Angeles County, California",ca,140,0,ACSSF,5148,,,,,6,37,,,,430600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1561,1537,24,39,0,0,0,0,0,0,0,97.56,96.06,1.5,2.44,0,0,0,0,0,0,0
6037430701,14000US06037430701,Census Tract 4307.01,"Census Tract 4307.01, Los Angeles County, California",ca,140,0,ACSSF,5149,,,,,6,37,,,,430701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,1500,1478,22,0,80,230,182,58,18,0,0,72.53,71.47,1.06,0,3.87,11.12,8.8,2.8,0.87,0,0
6037430721,14000US06037430721,Census Tract 4307.21,"Census Tract 4307.21, Los Angeles County, California",ca,140,0,ACSSF,5150,,,,,6,37,,,,430721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,750,540,210,0,87,117,254,165,0,0,0,54.62,39.33,15.29,0,6.34,8.52,18.5,12.02,0,0,0
6037430723,14000US06037430723,Census Tract 4307.23,"Census Tract 4307.23, Los Angeles County, California",ca,140,0,ACSSF,5151,,,,,6,37,,,,430723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,542,179,363,45,233,301,300,465,9,0,0,28.6,9.45,19.16,2.37,12.3,15.88,15.83,24.54,0.47,0,0
6037430724,14000US06037430724,Census Tract 4307.24,"Census Tract 4307.24, Los Angeles County, California",ca,140,0,ACSSF,5152,,,,,6,37,,,,430724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216,556,208,348,82,120,276,437,624,121,0,0,25.09,9.39,15.7,3.7,5.42,12.45,19.72,28.16,5.46,0,0
6037430801,14000US06037430801,Census Tract 4308.01,"Census Tract 4308.01, Los Angeles County, California",ca,140,0,ACSSF,5153,,,,,6,37,,,,430801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,1250,736,514,102,370,603,132,55,0,0,0,49.76,29.3,20.46,4.06,14.73,24,5.25,2.19,0,0,0
6037430802,14000US06037430802,Census Tract 4308.02,"Census Tract 4308.02, Los Angeles County, California",ca,140,0,ACSSF,5154,,,,,6,37,,,,430802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,1293,1278,15,52,29,11,42,0,0,0,0,90.61,89.56,1.05,3.64,2.03,0.77,2.94,0,0,0,0
6037430803,14000US06037430803,Census Tract 4308.03,"Census Tract 4308.03, Los Angeles County, California",ca,140,0,ACSSF,5155,,,,,6,37,,,,430803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908,1780,1757,23,0,0,11,41,25,51,0,0,93.29,92.09,1.21,0,0,0.58,2.15,1.31,2.67,0,0
6037430901,14000US06037430901,Census Tract 4309.01,"Census Tract 4309.01, Los Angeles County, California",ca,140,0,ACSSF,5156,,,,,6,37,,,,430901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,808,663,145,49,134,250,104,153,100,18,0,50,41.03,8.97,3.03,8.29,15.47,6.44,9.47,6.19,1.11,0
6037430902,14000US06037430902,Census Tract 4309.02,"Census Tract 4309.02, Los Angeles County, California",ca,140,0,ACSSF,5157,,,,,6,37,,,,430902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,850,704,146,121,184,147,105,86,127,5,0,52.31,43.32,8.98,7.45,11.32,9.05,6.46,5.29,7.82,0.31,0
6037431001,14000US06037431001,Census Tract 4310.01,"Census Tract 4310.01, Los Angeles County, California",ca,140,0,ACSSF,5158,,,,,6,37,,,,431001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,1358,1008,350,187,497,405,273,155,21,0,0,46.89,34.81,12.09,6.46,17.16,13.98,9.43,5.35,0.73,0,0
6037431002,14000US06037431002,Census Tract 4310.02,"Census Tract 4310.02, Los Angeles County, California",ca,140,0,ACSSF,5159,,,,,6,37,,,,431002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,821,747,74,28,8,47,16,26,265,99,0,62.67,57.02,5.65,2.14,0.61,3.59,1.22,1.98,20.23,7.56,0
6037431100,14000US06037431100,Census Tract 4311,"Census Tract 4311, Los Angeles County, California",ca,140,0,ACSSF,5160,,,,,6,37,,,,431100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,1415,1266,149,96,191,72,92,37,297,0,0,64.32,57.55,6.77,4.36,8.68,3.27,4.18,1.68,13.5,0,0
6037431200,14000US06037431200,Census Tract 4312,"Census Tract 4312, Los Angeles County, California",ca,140,0,ACSSF,5161,,,,,6,37,,,,431200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587,1478,1417,61,0,5,17,24,30,0,33,0,93.13,89.29,3.84,0,0.32,1.07,1.51,1.89,0,2.08,0
6037431300,14000US06037431300,Census Tract 4313,"Census Tract 4313, Los Angeles County, California",ca,140,0,ACSSF,5162,,,,,6,37,,,,431300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,808,778,30,0,30,31,9,16,5,0,0,89.88,86.54,3.34,0,3.34,3.45,1,1.78,0.56,0,0
6037431400,14000US06037431400,Census Tract 4314,"Census Tract 4314, Los Angeles County, California",ca,140,0,ACSSF,5163,,,,,6,37,,,,431400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1179,1165,14,45,12,5,0,52,0,117,0,83.62,82.62,0.99,3.19,0.85,0.35,0,3.69,0,8.3,0
6037431501,14000US06037431501,Census Tract 4315.01,"Census Tract 4315.01, Los Angeles County, California",ca,140,0,ACSSF,5164,,,,,6,37,,,,431501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1053,942,111,0,51,27,147,85,84,293,0,60.52,54.14,6.38,0,2.93,1.55,8.45,4.89,4.83,16.84,0
6037431502,14000US06037431502,Census Tract 4315.02,"Census Tract 4315.02, Los Angeles County, California",ca,140,0,ACSSF,5165,,,,,6,37,,,,431502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,1384,1309,75,0,8,22,37,18,0,0,0,94.21,89.11,5.11,0,0.54,1.5,2.52,1.23,0,0,0
6037431600,14000US06037431600,Census Tract 4316,"Census Tract 4316, Los Angeles County, California",ca,140,0,ACSSF,5166,,,,,6,37,,,,431600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384,1281,1272,9,0,39,14,0,0,40,10,0,92.56,91.91,0.65,0,2.82,1.01,0,0,2.89,0.72,0
6037431700,14000US06037431700,Census Tract 4317,"Census Tract 4317, Los Angeles County, California",ca,140,0,ACSSF,5167,,,,,6,37,,,,431700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,2079,2029,50,0,0,29,20,77,99,0,0,90.23,88.06,2.17,0,0,1.26,0.87,3.34,4.3,0,0
6037431800,14000US06037431800,Census Tract 4318,"Census Tract 4318, Los Angeles County, California",ca,140,0,ACSSF,5168,,,,,6,37,,,,431800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984,1532,1299,233,0,26,47,109,188,82,0,0,77.22,65.47,11.74,0,1.31,2.37,5.49,9.48,4.13,0,0
6037431900,14000US06037431900,Census Tract 4319,"Census Tract 4319, Los Angeles County, California",ca,140,0,ACSSF,5169,,,,,6,37,,,,431900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,1187,988,199,21,96,74,73,29,24,0,0,78.92,65.69,13.23,1.4,6.38,4.92,4.85,1.93,1.6,0,0
6037432000,14000US06037432000,Census Tract 4320,"Census Tract 4320, Los Angeles County, California",ca,140,0,ACSSF,5170,,,,,6,37,,,,432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518,2066,1878,188,65,38,79,105,69,50,46,0,82.05,74.58,7.47,2.58,1.51,3.14,4.17,2.74,1.99,1.83,0
6037432101,14000US06037432101,Census Tract 4321.01,"Census Tract 4321.01, Los Angeles County, California",ca,140,0,ACSSF,5171,,,,,6,37,,,,432101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,1278,1161,117,41,24,0,0,33,37,16,0,89.43,81.25,8.19,2.87,1.68,0,0,2.31,2.59,1.12,0
6037432102,14000US06037432102,Census Tract 4321.02,"Census Tract 4321.02, Los Angeles County, California",ca,140,0,ACSSF,5172,,,,,6,37,,,,432102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853,1787,1718,69,0,0,0,21,45,0,0,0,96.44,92.71,3.72,0,0,0,1.13,2.43,0,0,0
6037432201,14000US06037432201,Census Tract 4322.01,"Census Tract 4322.01, Los Angeles County, California",ca,140,0,ACSSF,5173,,,,,6,37,,,,432201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,1020,901,119,7,29,51,48,43,29,13,11,81.53,72.02,9.51,0.56,2.32,4.08,3.84,3.44,2.32,1.04,0.88
6037432202,14000US06037432202,Census Tract 4322.02,"Census Tract 4322.02, Los Angeles County, California",ca,140,0,ACSSF,5174,,,,,6,37,,,,432202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,1145,945,200,15,8,8,0,26,42,0,0,92.04,75.96,16.08,1.21,0.64,0.64,0,2.09,3.38,0,0
6037432300,14000US06037432300,Census Tract 4323,"Census Tract 4323, Los Angeles County, California",ca,140,0,ACSSF,5175,,,,,6,37,,,,432300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,978,973,5,0,11,0,23,106,118,0,0,79.13,78.72,0.4,0,0.89,0,1.86,8.58,9.55,0,0
6037432401,14000US06037432401,Census Tract 4324.01,"Census Tract 4324.01, Los Angeles County, California",ca,140,0,ACSSF,5176,,,,,6,37,,,,432401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,688,624,64,6,55,69,37,97,77,3,0,66.67,60.47,6.2,0.58,5.33,6.69,3.59,9.4,7.46,0.29,0
6037432402,14000US06037432402,Census Tract 4324.02,"Census Tract 4324.02, Los Angeles County, California",ca,140,0,ACSSF,5177,,,,,6,37,,,,432402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,1152,1048,104,110,60,67,169,141,106,0,0,63.82,58.06,5.76,6.09,3.32,3.71,9.36,7.81,5.87,0,0
6037432500,14000US06037432500,Census Tract 4325,"Census Tract 4325, Los Angeles County, California",ca,140,0,ACSSF,5178,,,,,6,37,,,,432500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,2112,1898,214,0,49,42,0,72,77,108,0,85.85,77.15,8.7,0,1.99,1.71,0,2.93,3.13,4.39,0
6037432601,14000US06037432601,Census Tract 4326.01,"Census Tract 4326.01, Los Angeles County, California",ca,140,0,ACSSF,5179,,,,,6,37,,,,432601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,1526,1368,158,24,138,0,71,0,9,28,0,84.97,76.17,8.8,1.34,7.68,0,3.95,0,0.5,1.56,0
6037432602,14000US06037432602,Census Tract 4326.02,"Census Tract 4326.02, Los Angeles County, California",ca,140,0,ACSSF,5180,,,,,6,37,,,,432602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,1112,1064,48,60,0,11,27,0,0,0,0,91.9,87.93,3.97,4.96,0,0.91,2.23,0,0,0,0
6037432700,14000US06037432700,Census Tract 4327,"Census Tract 4327, Los Angeles County, California",ca,140,0,ACSSF,5181,,,,,6,37,,,,432700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,1284,1087,197,1,76,22,9,39,71,0,0,85.49,72.37,13.12,0.07,5.06,1.46,0.6,2.6,4.73,0,0
6037432801,14000US06037432801,Census Tract 4328.01,"Census Tract 4328.01, Los Angeles County, California",ca,140,0,ACSSF,5182,,,,,6,37,,,,432801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,354,296,58,11,25,21,19,116,350,92,0,35.83,29.96,5.87,1.11,2.53,2.13,1.92,11.74,35.43,9.31,0
6037432802,14000US06037432802,Census Tract 4328.02,"Census Tract 4328.02, Los Angeles County, California",ca,140,0,ACSSF,5183,,,,,6,37,,,,432802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,581,442,139,74,40,125,152,316,159,49,0,38.84,29.55,9.29,4.95,2.67,8.36,10.16,21.12,10.63,3.28,0
6037432901,14000US06037432901,Census Tract 4329.01,"Census Tract 4329.01, Los Angeles County, California",ca,140,0,ACSSF,5184,,,,,6,37,,,,432901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,974,857,117,18,71,138,67,38,0,8,0,74.12,65.22,8.9,1.37,5.4,10.5,5.1,2.89,0,0.61,0
6037432902,14000US06037432902,Census Tract 4329.02,"Census Tract 4329.02, Los Angeles County, California",ca,140,0,ACSSF,5185,,,,,6,37,,,,432902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,879,865,14,11,5,0,0,0,0,56,0,92.43,90.96,1.47,1.16,0.53,0,0,0,0,5.89,0
6037433101,14000US06037433101,Census Tract 4331.01,"Census Tract 4331.01, Los Angeles County, California",ca,140,0,ACSSF,5186,,,,,6,37,,,,433101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,495,482,13,16,0,5,0,5,91,82,0,71.33,69.45,1.87,2.31,0,0.72,0,0.72,13.11,11.82,0
6037433102,14000US06037433102,Census Tract 4331.02,"Census Tract 4331.02, Los Angeles County, California",ca,140,0,ACSSF,5187,,,,,6,37,,,,433102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,919,688,231,11,21,104,69,70,12,130,0,68.79,51.5,17.29,0.82,1.57,7.78,5.16,5.24,0.9,9.73,0
6037433200,14000US06037433200,Census Tract 4332,"Census Tract 4332, Los Angeles County, California",ca,140,0,ACSSF,5188,,,,,6,37,,,,433200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,1300,1045,255,91,73,0,86,115,99,10,0,73.28,58.91,14.37,5.13,4.11,0,4.85,6.48,5.58,0.56,0
6037433302,14000US06037433302,Census Tract 4333.02,"Census Tract 4333.02, Los Angeles County, California",ca,140,0,ACSSF,5189,,,,,6,37,,,,433302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,246,175,71,29,0,28,12,0,0,124,0,56.04,39.86,16.17,6.61,0,6.38,2.73,0,0,28.25,0
6037433304,14000US06037433304,Census Tract 4333.04,"Census Tract 4333.04, Los Angeles County, California",ca,140,0,ACSSF,5190,,,,,6,37,,,,433304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,495,435,60,41,95,180,128,249,215,0,0,35.28,31,4.28,2.92,6.77,12.83,9.12,17.75,15.32,0,0
6037433305,14000US06037433305,Census Tract 4333.05,"Census Tract 4333.05, Los Angeles County, California",ca,140,0,ACSSF,5191,,,,,6,37,,,,433305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,702,534,168,0,90,114,90,176,97,11,0,54.84,41.72,13.12,0,7.03,8.91,7.03,13.75,7.58,0.86,0
6037433306,14000US06037433306,Census Tract 4333.06,"Census Tract 4333.06, Los Angeles County, California",ca,140,0,ACSSF,5192,,,,,6,37,,,,433306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,555,439,116,0,55,15,117,44,8,0,0,69.9,55.29,14.61,0,6.93,1.89,14.74,5.54,1.01,0,0
6037433307,14000US06037433307,Census Tract 4333.07,"Census Tract 4333.07, Los Angeles County, California",ca,140,0,ACSSF,5193,,,,,6,37,,,,433307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,503,319,184,42,70,48,151,70,0,8,0,56.39,35.76,20.63,4.71,7.85,5.38,16.93,7.85,0,0.9,0
6037433401,14000US06037433401,Census Tract 4334.01,"Census Tract 4334.01, Los Angeles County, California",ca,140,0,ACSSF,5194,,,,,6,37,,,,433401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,511,427,84,57,46,15,96,50,16,11,0,63.72,53.24,10.47,7.11,5.74,1.87,11.97,6.23,2,1.37,0
6037433402,14000US06037433402,Census Tract 4334.02,"Census Tract 4334.02, Los Angeles County, California",ca,140,0,ACSSF,5195,,,,,6,37,,,,433402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211,715,483,232,45,53,99,91,20,9,179,0,59.04,39.88,19.16,3.72,4.38,8.18,7.51,1.65,0.74,14.78,0
